Name,SDR,Makespan
j.rnd.8x8.train.1,SPT,1069
j.rnd.8x8.train.2,SPT,828
j.rnd.8x8.train.3,SPT,857
j.rnd.8x8.train.4,SPT,952
j.rnd.8x8.train.5,SPT,860
j.rnd.8x8.train.6,SPT,1039
j.rnd.8x8.train.7,SPT,1027
j.rnd.8x8.train.8,SPT,831
j.rnd.8x8.train.9,SPT,866
j.rnd.8x8.train.10,SPT,919
j.rnd.8x8.train.11,SPT,1020
j.rnd.8x8.train.12,SPT,964
j.rnd.8x8.train.13,SPT,1027
j.rnd.8x8.train.14,SPT,1064
j.rnd.8x8.train.15,SPT,1149
j.rnd.8x8.train.16,SPT,929
j.rnd.8x8.train.17,SPT,1005
j.rnd.8x8.train.18,SPT,918
j.rnd.8x8.train.19,SPT,965
j.rnd.8x8.train.20,SPT,923
j.rnd.8x8.train.21,SPT,915
j.rnd.8x8.train.22,SPT,1028
j.rnd.8x8.train.23,SPT,1042
j.rnd.8x8.train.24,SPT,928
j.rnd.8x8.train.25,SPT,844
j.rnd.8x8.train.26,SPT,780
j.rnd.8x8.train.27,SPT,988
j.rnd.8x8.train.28,SPT,810
j.rnd.8x8.train.29,SPT,988
j.rnd.8x8.train.30,SPT,878
j.rnd.8x8.train.31,SPT,1285
j.rnd.8x8.train.32,SPT,1086
j.rnd.8x8.train.33,SPT,972
j.rnd.8x8.train.34,SPT,945
j.rnd.8x8.train.35,SPT,1123
j.rnd.8x8.train.36,SPT,931
j.rnd.8x8.train.37,SPT,931
j.rnd.8x8.train.38,SPT,988
j.rnd.8x8.train.39,SPT,952
j.rnd.8x8.train.40,SPT,1038
j.rnd.8x8.train.41,SPT,1017
j.rnd.8x8.train.42,SPT,1120
j.rnd.8x8.train.43,SPT,1000
j.rnd.8x8.train.44,SPT,818
j.rnd.8x8.train.45,SPT,853
j.rnd.8x8.train.46,SPT,1078
j.rnd.8x8.train.47,SPT,921
j.rnd.8x8.train.48,SPT,903
j.rnd.8x8.train.49,SPT,940
j.rnd.8x8.train.50,SPT,964
j.rnd.8x8.train.51,SPT,939
j.rnd.8x8.train.52,SPT,1116
j.rnd.8x8.train.53,SPT,1013
j.rnd.8x8.train.54,SPT,1146
j.rnd.8x8.train.55,SPT,1103
j.rnd.8x8.train.56,SPT,887
j.rnd.8x8.train.57,SPT,825
j.rnd.8x8.train.58,SPT,1107
j.rnd.8x8.train.59,SPT,1011
j.rnd.8x8.train.60,SPT,1261
j.rnd.8x8.train.61,SPT,948
j.rnd.8x8.train.62,SPT,958
j.rnd.8x8.train.63,SPT,992
j.rnd.8x8.train.64,SPT,1290
j.rnd.8x8.train.65,SPT,1041
j.rnd.8x8.train.66,SPT,903
j.rnd.8x8.train.67,SPT,982
j.rnd.8x8.train.68,SPT,987
j.rnd.8x8.train.69,SPT,1196
j.rnd.8x8.train.70,SPT,749
j.rnd.8x8.train.71,SPT,938
j.rnd.8x8.train.72,SPT,1070
j.rnd.8x8.train.73,SPT,1011
j.rnd.8x8.train.74,SPT,1006
j.rnd.8x8.train.75,SPT,1005
j.rnd.8x8.train.76,SPT,966
j.rnd.8x8.train.77,SPT,902
j.rnd.8x8.train.78,SPT,879
j.rnd.8x8.train.79,SPT,1014
j.rnd.8x8.train.80,SPT,1007
j.rnd.8x8.train.81,SPT,880
j.rnd.8x8.train.82,SPT,916
j.rnd.8x8.train.83,SPT,843
j.rnd.8x8.train.84,SPT,872
j.rnd.8x8.train.85,SPT,845
j.rnd.8x8.train.86,SPT,734
j.rnd.8x8.train.87,SPT,950
j.rnd.8x8.train.88,SPT,835
j.rnd.8x8.train.89,SPT,929
j.rnd.8x8.train.90,SPT,814
j.rnd.8x8.train.91,SPT,1176
j.rnd.8x8.train.92,SPT,896
j.rnd.8x8.train.93,SPT,851
j.rnd.8x8.train.94,SPT,999
j.rnd.8x8.train.95,SPT,1026
j.rnd.8x8.train.96,SPT,842
j.rnd.8x8.train.97,SPT,1121
j.rnd.8x8.train.98,SPT,947
j.rnd.8x8.train.99,SPT,1080
j.rnd.8x8.train.100,SPT,993
j.rnd.8x8.train.101,SPT,861
j.rnd.8x8.train.102,SPT,957
j.rnd.8x8.train.103,SPT,953
j.rnd.8x8.train.104,SPT,875
j.rnd.8x8.train.105,SPT,960
j.rnd.8x8.train.106,SPT,862
j.rnd.8x8.train.107,SPT,1055
j.rnd.8x8.train.108,SPT,1015
j.rnd.8x8.train.109,SPT,746
j.rnd.8x8.train.110,SPT,1079
j.rnd.8x8.train.111,SPT,1035
j.rnd.8x8.train.112,SPT,1001
j.rnd.8x8.train.113,SPT,977
j.rnd.8x8.train.114,SPT,862
j.rnd.8x8.train.115,SPT,1030
j.rnd.8x8.train.116,SPT,1077
j.rnd.8x8.train.117,SPT,857
j.rnd.8x8.train.118,SPT,867
j.rnd.8x8.train.119,SPT,1111
j.rnd.8x8.train.120,SPT,1093
j.rnd.8x8.train.121,SPT,882
j.rnd.8x8.train.122,SPT,1038
j.rnd.8x8.train.123,SPT,985
j.rnd.8x8.train.124,SPT,910
j.rnd.8x8.train.125,SPT,934
j.rnd.8x8.train.126,SPT,928
j.rnd.8x8.train.127,SPT,1289
j.rnd.8x8.train.128,SPT,1012
j.rnd.8x8.train.129,SPT,960
j.rnd.8x8.train.130,SPT,922
j.rnd.8x8.train.131,SPT,1027
j.rnd.8x8.train.132,SPT,796
j.rnd.8x8.train.133,SPT,1017
j.rnd.8x8.train.134,SPT,838
j.rnd.8x8.train.135,SPT,852
j.rnd.8x8.train.136,SPT,1118
j.rnd.8x8.train.137,SPT,970
j.rnd.8x8.train.138,SPT,972
j.rnd.8x8.train.139,SPT,869
j.rnd.8x8.train.140,SPT,898
j.rnd.8x8.train.141,SPT,1028
j.rnd.8x8.train.142,SPT,1053
j.rnd.8x8.train.143,SPT,1037
j.rnd.8x8.train.144,SPT,1283
j.rnd.8x8.train.145,SPT,1008
j.rnd.8x8.train.146,SPT,890
j.rnd.8x8.train.147,SPT,943
j.rnd.8x8.train.148,SPT,856
j.rnd.8x8.train.149,SPT,758
j.rnd.8x8.train.150,SPT,827
j.rnd.8x8.train.151,SPT,931
j.rnd.8x8.train.152,SPT,822
j.rnd.8x8.train.153,SPT,937
j.rnd.8x8.train.154,SPT,876
j.rnd.8x8.train.155,SPT,944
j.rnd.8x8.train.156,SPT,874
j.rnd.8x8.train.157,SPT,997
j.rnd.8x8.train.158,SPT,1147
j.rnd.8x8.train.159,SPT,1099
j.rnd.8x8.train.160,SPT,908
j.rnd.8x8.train.161,SPT,948
j.rnd.8x8.train.162,SPT,1103
j.rnd.8x8.train.163,SPT,934
j.rnd.8x8.train.164,SPT,900
j.rnd.8x8.train.165,SPT,1152
j.rnd.8x8.train.166,SPT,893
j.rnd.8x8.train.167,SPT,949
j.rnd.8x8.train.168,SPT,1140
j.rnd.8x8.train.169,SPT,1193
j.rnd.8x8.train.170,SPT,866
j.rnd.8x8.train.171,SPT,854
j.rnd.8x8.train.172,SPT,1109
j.rnd.8x8.train.173,SPT,930
j.rnd.8x8.train.174,SPT,877
j.rnd.8x8.train.175,SPT,1171
j.rnd.8x8.train.176,SPT,1198
j.rnd.8x8.train.177,SPT,1094
j.rnd.8x8.train.178,SPT,1009
j.rnd.8x8.train.179,SPT,1089
j.rnd.8x8.train.180,SPT,941
j.rnd.8x8.train.181,SPT,1130
j.rnd.8x8.train.182,SPT,814
j.rnd.8x8.train.183,SPT,1057
j.rnd.8x8.train.184,SPT,1036
j.rnd.8x8.train.185,SPT,1173
j.rnd.8x8.train.186,SPT,790
j.rnd.8x8.train.187,SPT,928
j.rnd.8x8.train.188,SPT,1021
j.rnd.8x8.train.189,SPT,1019
j.rnd.8x8.train.190,SPT,1204
j.rnd.8x8.train.191,SPT,1043
j.rnd.8x8.train.192,SPT,938
j.rnd.8x8.train.193,SPT,903
j.rnd.8x8.train.194,SPT,842
j.rnd.8x8.train.195,SPT,878
j.rnd.8x8.train.196,SPT,1027
j.rnd.8x8.train.197,SPT,1054
j.rnd.8x8.train.198,SPT,977
j.rnd.8x8.train.199,SPT,906
j.rnd.8x8.train.200,SPT,945
j.rnd.8x8.train.201,SPT,926
j.rnd.8x8.train.202,SPT,949
j.rnd.8x8.train.203,SPT,819
j.rnd.8x8.train.204,SPT,974
j.rnd.8x8.train.205,SPT,1053
j.rnd.8x8.train.206,SPT,972
j.rnd.8x8.train.207,SPT,896
j.rnd.8x8.train.208,SPT,910
j.rnd.8x8.train.209,SPT,1072
j.rnd.8x8.train.210,SPT,994
j.rnd.8x8.train.211,SPT,996
j.rnd.8x8.train.212,SPT,1061
j.rnd.8x8.train.213,SPT,955
