Problem,Feature,Step,Track,mu
j.rnd,phi.proc,1,SPT,-0.82312925170068
j.rnd,phi.proc,1,LPT,0.832176870748299
j.rnd,phi.proc,1,LWR,-0.328639455782313
j.rnd,phi.proc,1,MWR,0.286802721088435
j.rnd,phi.proc,1,RND,-0.0180451127819549
j.rnd,phi.proc,1,OPT,-0.0862585034013605
j.rnd,phi.proc,2,SPT,-0.701156462585034
j.rnd,phi.proc,2,LPT,0.697891156462585
j.rnd,phi.proc,2,LWR,-0.300408163265306
j.rnd,phi.proc,2,MWR,0.29265306122449
j.rnd,phi.proc,2,RND,-0.00590762620837809
j.rnd,phi.proc,2,OPT,-0.140884353741497
j.rnd,phi.proc,3,SPT,-0.586326530612245
j.rnd,phi.proc,3,LPT,0.586802721088435
j.rnd,phi.proc,3,LWR,-0.21734693877551
j.rnd,phi.proc,3,MWR,0.236394557823129
j.rnd,phi.proc,3,RND,0.0237379162191192
j.rnd,phi.proc,3,OPT,-0.113265306122449
j.rnd,phi.proc,4,SPT,-0.513741496598639
j.rnd,phi.proc,4,LPT,0.497142857142857
j.rnd,phi.proc,4,LWR,-0.250204081632653
j.rnd,phi.proc,4,MWR,0.18
j.rnd,phi.proc,4,RND,0.00859291084854995
j.rnd,phi.proc,4,OPT,-0.0602040816326531
j.rnd,phi.proc,5,SPT,-0.445442176870748
j.rnd,phi.proc,5,LPT,0.412244897959184
j.rnd,phi.proc,5,LWR,-0.267414965986395
j.rnd,phi.proc,5,MWR,0.163265306122449
j.rnd,phi.proc,5,RND,-0.0488721804511278
j.rnd,phi.proc,5,OPT,-0.0694557823129252
j.rnd,phi.proc,6,SPT,-0.398775510204082
j.rnd,phi.proc,6,LPT,0.362312925170068
j.rnd,phi.proc,6,LWR,-0.318707482993197
j.rnd,phi.proc,6,MWR,0.232925170068027
j.rnd,phi.proc,6,RND,0.0482277121374866
j.rnd,phi.proc,6,OPT,-0.036734693877551
j.rnd,phi.proc,7,SPT,-0.328095238095238
j.rnd,phi.proc,7,LPT,0.329251700680272
j.rnd,phi.proc,7,LWR,-0.310068027210884
j.rnd,phi.proc,7,MWR,0.122857142857143
j.rnd,phi.proc,7,RND,0.000107411385606871
j.rnd,phi.proc,7,OPT,-0.0617006802721089
j.rnd,phi.proc,8,SPT,-0.313401360544218
j.rnd,phi.proc,8,LPT,0.259931972789116
j.rnd,phi.proc,8,LWR,-0.326938775510204
j.rnd,phi.proc,8,MWR,0.109115646258503
j.rnd,phi.proc,8,RND,0.0733619763694952
j.rnd,phi.proc,8,OPT,-0.0371428571428571
j.rnd,phi.proc,9,SPT,-0.262993197278912
j.rnd,phi.proc,9,LPT,0.28734693877551
j.rnd,phi.proc,9,LWR,-0.279931972789116
j.rnd,phi.proc,9,MWR,0.114625850340136
j.rnd,phi.proc,9,RND,-0.018796992481203
j.rnd,phi.proc,9,OPT,-0.0283673469387755
j.rnd,phi.proc,10,SPT,-0.268503401360544
j.rnd,phi.proc,10,LPT,0.227891156462585
j.rnd,phi.proc,10,LWR,-0.286122448979592
j.rnd,phi.proc,10,MWR,0.0741496598639456
j.rnd,phi.proc,10,RND,-0.0234156820622986
j.rnd,phi.proc,10,OPT,0.0207482993197279
j.rnd,phi.proc,11,SPT,-0.262925170068027
j.rnd,phi.proc,11,LPT,0.234965986394558
j.rnd,phi.proc,11,LWR,-0.20843537414966
j.rnd,phi.proc,11,MWR,0.041156462585034
j.rnd,phi.proc,11,RND,0.013641245972073
j.rnd,phi.proc,11,OPT,0.0168707482993197
j.rnd,phi.proc,12,SPT,-0.169319727891156
j.rnd,phi.proc,12,LPT,0.156530612244898
j.rnd,phi.proc,12,LWR,-0.250612244897959
j.rnd,phi.proc,12,MWR,0.032312925170068
j.rnd,phi.proc,12,RND,0.0489795918367347
j.rnd,phi.proc,12,OPT,-0.046734693877551
j.rnd,phi.proc,13,SPT,-0.171360544217687
j.rnd,phi.proc,13,LPT,0.177278911564626
j.rnd,phi.proc,13,LWR,-0.177482993197279
j.rnd,phi.proc,13,MWR,0.0576190476190476
j.rnd,phi.proc,13,RND,-0.0678839957035446
j.rnd,phi.proc,13,OPT,-0.0540816326530612
j.rnd,phi.proc,14,SPT,-0.17843537414966
