Problem,Step,Rank,Track,V1
f.jc,1,f,SPT,5836
f.jc,1,f,LPT,5836
f.jc,1,f,LWR,5836
f.jc,1,f,MWR,5836
f.jc,1,f,RND,5836
f.jc,1,f,OPT,5836
f.jc,1,f,CMA-ES,5836
f.jc,2,f,SPT,5714
f.jc,2,f,LPT,1458
f.jc,2,f,LWR,5672
f.jc,2,f,MWR,1054
f.jc,2,f,RND,5102
f.jc,2,f,OPT,5640
f.jc,2,f,CMA-ES,5690
f.jc,3,f,SPT,5658
f.jc,3,f,LPT,1062
f.jc,3,f,LWR,5672
f.jc,3,f,MWR,3468
f.jc,3,f,RND,4960
f.jc,3,f,OPT,5484
f.jc,3,f,CMA-ES,5664
f.jc,4,f,SPT,5684
f.jc,4,f,LPT,952
f.jc,4,f,LWR,5672
f.jc,4,f,MWR,2370
f.jc,4,f,RND,4498
f.jc,4,f,OPT,5272
f.jc,4,f,CMA-ES,5608
f.jc,5,f,SPT,5668
f.jc,5,f,LPT,822
f.jc,5,f,LWR,5672
f.jc,5,f,MWR,3758
f.jc,5,f,RND,4398
f.jc,5,f,OPT,5028
f.jc,5,f,CMA-ES,5600
f.jc,6,f,SPT,4674
f.jc,6,f,LPT,594
f.jc,6,f,LWR,4414
f.jc,6,f,MWR,3554
f.jc,6,f,RND,4248
f.jc,6,f,OPT,4664
f.jc,6,f,CMA-ES,5550
f.jc,7,f,SPT,4530
f.jc,7,f,LPT,292
f.jc,7,f,LWR,4392
f.jc,7,f,MWR,3540
f.jc,7,f,RND,4134
f.jc,7,f,OPT,4424
f.jc,7,f,CMA-ES,5380
f.jc,8,f,SPT,4460
f.jc,8,f,LPT,430
f.jc,8,f,LWR,4392
f.jc,8,f,MWR,3600
f.jc,8,f,RND,3706
f.jc,8,f,OPT,4236
f.jc,8,f,CMA-ES,5196
f.jc,9,f,SPT,4408
f.jc,9,f,LPT,272
f.jc,9,f,LWR,4392
f.jc,9,f,MWR,3800
f.jc,9,f,RND,3498
f.jc,9,f,OPT,3878
f.jc,9,f,CMA-ES,4998
f.jc,10,f,SPT,4334
f.jc,10,f,LPT,350
f.jc,10,f,LWR,4392
f.jc,10,f,MWR,3868
f.jc,10,f,RND,3264
f.jc,10,f,OPT,3762
f.jc,10,f,CMA-ES,4820
f.jc,11,f,SPT,3362
f.jc,11,f,LPT,198
f.jc,11,f,LWR,3182
f.jc,11,f,MWR,3940
f.jc,11,f,RND,2840
f.jc,11,f,OPT,3580
f.jc,11,f,CMA-ES,4558
f.jc,12,f,SPT,3182
